Type,Rooms,Bedroom,Bathroom,Car,Landsize,Distance,Postcode,Suburb,CouncilArea,Regionname,Year,Price
t,3,3,1,2,200,15,3049,Westmeadows,Hume,Northern Metropolitan,2017,Between 400k to 800k
u,3,3,1,2,200,10,3042,Airport West,Moonee Valley,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,200,20,3095,Eltham,Nillumbik,Eastern Metropolitan,2017,Between 400k to 800k
u,3,3,1,2,200,10,3018,Altona,Hobsons Bay,Western Metropolitan,2017,Between 400k to 800k
u,3,3,1,2,200,15,3168,Clayton,Monash,South-Eastern Metropolitan,2017,Between 400k to 800k
t,3,3,1,2,200,15,3152,Wantirna South,Knox,Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,400,10,3034,Avondale Heights,Moonee Valley,Western Metropolitan,2016,Between 400k to 800k
u,3,3,1,2,400,15,3033,Keilor East,Moonee Valley,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,400,10,3072,Preston,Darebin,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,400,10,3073,Reservoir,Darebin,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,400,10,3073,Reservoir,Darebin,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,400,10,3073,Reservoir,Darebin,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,400,15,3020,Sunshine,Brimbank,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,400,15,3020,Sunshine,Brimbank,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,400,15,3020,Sunshine North,Brimbank,Western Metropolitan,2016,Between 400k to 800k
u,3,3,1,2,400,15,3107,Templestowe Lower,Manningham,Eastern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,400,15,3107,Templestowe Lower,Manningham,Eastern Metropolitan,2016,Between 400k to 800k
u,3,3,1,2,400,15,3087,Watsonia,Banyule,Northern Metropolitan,2016,Between 400k to 800k
u,3,3,1,2,400,15,3166,Oakleigh,Monash,Southern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,400,10,3072,Preston,Darebin,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,400,10,3073,Reservoir,Darebin,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,400,10,3081,Heidelberg West,Banyule,Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,400,10,3081,Heidelberg West,Banyule,Eastern Metropolitan,2017,Between 400k to 800k
u,3,3,1,2,400,10,3073,Reservoir,Darebin,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,400,10,3073,Reservoir,Darebin,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,400,10,3073,Reservoir,Darebin,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,400,15,3020,Sunshine North,Brimbank,Western Metropolitan,2017,Between 400k to 800k
u,3,3,1,2,400,15,3042,Keilor Park,Brimbank,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,400,5,3058,Coburg North,Moreland,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,400,25,3138,Mooroolbark,Yarra Ranges,Eastern Victoria,2017,Between 400k to 800k
h,3,3,1,2,400,15,3088,Briar Hill,Banyule,Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,400,25,3136,Croydon,Maroondah,Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,400,10,3081,Heidelberg West,Banyule,Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,400,10,3081,Heidelberg West,Banyule,Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,400,10,3081,Heidelberg West,Banyule,Eastern Metropolitan,2017,Between 400k to 800k
u,3,3,1,2,400,25,3136,Croydon,Maroondah,Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,400,15,3028,Altona Meadows,Hobsons Bay,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,400,20,3076,Epping,Whittlesea,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,400,10,3046,Hadfield,Moreland,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,400,10,3020,Albion,Brimbank,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3042,Airport West,Moonee Valley,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,15,3018,Altona,Hobsons Bay,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3025,Altona North,Hobsons Bay,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3025,Altona North,Hobsons Bay,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3034,Avondale Heights,Moonee Valley,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3034,Avondale Heights,Moonee Valley,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3034,Avondale Heights,Moonee Valley,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3019,Braybrook,Maribyrnong,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,15,3046,Glenroy,Moreland,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,15,3046,Glenroy,Moreland,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,15,3046,Glenroy,Moreland,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,15,3046,Glenroy,Moreland,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,15,3046,Glenroy,Moreland,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3046,Hadfield,Moreland,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3046,Hadfield,Moreland,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3081,Heidelberg Heights,Banyule,Eastern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3081,Heidelberg West,Banyule,Eastern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3081,Heidelberg West,Banyule,Eastern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3081,Heidelberg West,Banyule,Eastern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,15,3033,Keilor East,Moonee Valley,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,15,3033,Keilor East,Moonee Valley,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,15,3033,Keilor East,Moonee Valley,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,15,3033,Keilor East,Moonee Valley,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3044,Pascoe Vale,Moreland,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3073,Reservoir,Darebin,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3073,Reservoir,Darebin,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3073,Reservoir,Darebin,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3073,Reservoir,Darebin,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,15,3020,Sunshine,Brimbank,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,15,3020,Sunshine,Brimbank,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,15,3020,Sunshine North,Brimbank,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,15,3020,Sunshine North,Brimbank,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,15,3020,Sunshine North,Brimbank,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,15,3020,Sunshine West,Brimbank,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,15,3020,Sunshine West,Brimbank,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,15,3020,Sunshine West,Brimbank,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,15,3020,Sunshine West,Brimbank,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,15,3020,Sunshine West,Brimbank,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,15,3020,Sunshine West,Brimbank,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3081,Bellfield,Banyule,Eastern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3081,Bellfield,Banyule,Eastern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3060,Fawkner,Moreland,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3060,Fawkner,Moreland,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3060,Fawkner,Moreland,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3060,Fawkner,Moreland,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3060,Fawkner,Moreland,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,15,3047,Jacana,Hume,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,10,3083,Kingsbury,Darebin,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,600,15,3020,Sunshine,Brimbank,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3020,Sunshine North,Brimbank,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3020,Sunshine West,Brimbank,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3087,Watsonia,Banyule,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3047,Jacana,Hume,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3060,Fawkner,Moreland,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3060,Fawkner,Moreland,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3046,Glenroy,Moreland,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3046,Glenroy,Moreland,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3046,Glenroy,Moreland,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3046,Glenroy,Moreland,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3021,Kealba,Brimbank,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3072,Preston,Darebin,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3043,Gladstone Park,Hume,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3021,Kings Park,Brimbank,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3021,St Albans,Brimbank,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3021,St Albans,Brimbank,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,25,3175,Dandenong,Greater Dandenong,South-Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,20,3076,Epping,Whittlesea,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3046,Glenroy,Moreland,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,20,3029,Hoppers Crossing,Wyndham,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3042,Keilor Park,Brimbank,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3075,Lalor,Whittlesea,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,20,3082,Mill Park,Whittlesea,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3028,Seabrook,Hobsons Bay,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,35,3198,Seaford,Frankston,South-Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3074,Thomastown,Whittlesea,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3049,Westmeadows,Hume,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,45,3437,Gisborne,Macedon Ranges,Northern Victoria,2017,Between 400k to 800k
h,3,3,1,2,600,20,3029,Hoppers Crossing,Wyndham,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3042,Keilor Park,Brimbank,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3075,Lalor,Whittlesea,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3021,St Albans,Brimbank,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3021,Albanvale,Brimbank,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3083,Bundoora,Banyule,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3023,Deer Park,Brimbank,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,40,3199,Frankston,Frankston,South-Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3043,Gladstone Park,Hume,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,25,3174,Noble Park,Greater Dandenong,South-Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3074,Thomastown,Whittlesea,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3074,Thomastown,Whittlesea,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,25,3175,Dandenong,Greater Dandenong,South-Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3075,Lalor,Whittlesea,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3074,Thomastown,Whittlesea,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3043,Tullamarine,Hume,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3030,Werribee,Wyndham,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3083,Bundoora,Banyule,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3023,Deer Park,Brimbank,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3023,Deer Park,Brimbank,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3075,Lalor,Whittlesea,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3073,Reservoir,Darebin,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3020,Sunshine West,Brimbank,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3074,Thomastown,Whittlesea,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3074,Thomastown,Whittlesea,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3074,Thomastown,Whittlesea,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3083,Bundoora,Whittlesea,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3023,Deer Park,Brimbank,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,20,3076,Epping,Whittlesea,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3043,Gladstone Park,Hume,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3075,Lalor,Whittlesea,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,10,3020,Sunshine West,Brimbank,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,25,3175,Dandenong North,Greater Dandenong,South-Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,20,3076,Epping,Whittlesea,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,20,3029,Hoppers Crossing,Wyndham,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,20,3029,Hoppers Crossing,Wyndham,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3047,Jacana,Hume,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,25,3175,Dandenong North,Greater Dandenong,South-Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3043,Gladstone Park,Hume,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3075,Lalor,Whittlesea,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,5,3012,Maidstone,Maribyrnong,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3074,Thomastown,Whittlesea,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3074,Thomastown,Whittlesea,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3022,Ardeer,Brimbank,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,30,3177,Doveton,Casey,South-Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3060,Fawkner,Moreland,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3075,Lalor,Whittlesea,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,20,3082,Mill Park,Whittlesea,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,600,15,3038,Taylors Lakes,Brimbank,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,800,15,3046,Glenroy,Moreland,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,800,15,3046,Glenroy,Moreland,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,800,10,3046,Hadfield,Moreland,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,800,10,3073,Reservoir,Darebin,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,800,10,3073,Reservoir,Darebin,Northern Metropolitan,2016,Between 400k to 800k
u,3,3,1,2,800,10,3073,Reservoir,Darebin,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,800,15,3020,Sunshine North,Brimbank,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,800,15,3020,Sunshine North,Brimbank,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,800,15,3020,Sunshine West,Brimbank,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,800,10,3060,Fawkner,Moreland,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,800,15,3046,Glenroy,Moreland,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,800,10,3073,Reservoir,Darebin,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,800,25,3156,Ferntree Gully,Knox,Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,800,30,3803,Hallam,Casey,South-Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,800,35,3201,Carrum Downs,Frankston,South-Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,800,35,3805,Narre Warren,Casey,South-Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,800,40,3199,Frankston,Frankston,South-Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,800,15,3047,Jacana,Hume,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,800,25,3153,Bayswater North,Maroondah,Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,800,15,3048,Meadow Heights,Hume,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,800,35,3806,Berwick,Casey,Eastern Victoria,2017,Between 400k to 800k
h,3,3,1,2,800,25,3138,Mooroolbark,Yarra Ranges,Eastern Victoria,2017,Between 400k to 800k
h,3,3,1,2,Over 1000,10,3073,Reservoir,Darebin,Northern Metropolitan,2016,Between 400k to 800k
u,3,3,1,2,Over 1000,5,3182,St Kilda,Port Phillip,Southern Metropolitan,2016,Between 400k to 800k
h,3,3,1,2,Over 1000,25,3154,The Basin,Knox,Eastern Metropolitan,2017,Between 400k to 800k
u,3,3,1,2,Over 1000,5,3011,Footscray,Maribyrnong,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,2,Over 1000,10,3073,Reservoir,Darebin,Northern Metropolitan,2017,Between 400k to 800k
u,3,3,1,2,Over 1000,10,3124,Camberwell,Boroondara,Southern Metropolitan,2017,Between 400k to 800k
h,3,3,1,3,0,15,3033,Keilor East,Brimbank,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,3,400,10,3044,Pascoe Vale,Moreland,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,3,400,15,3023,Caroline Springs,Melton,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,3,400,10,3073,Reservoir,Darebin,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,3,600,10,3025,Altona North,Hobsons Bay,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,3,600,10,3025,Altona North,Hobsons Bay,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,3,600,10,3034,Avondale Heights,Moonee Valley,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,3,600,10,3019,Braybrook,Maribyrnong,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,3,600,15,3046,Glenroy,Moreland,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,3,600,15,3046,Glenroy,Moreland,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,3,600,10,3046,Hadfield,Moreland,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,3,600,10,3012,Maidstone,Maribyrnong,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,3,600,10,3072,Preston,Darebin,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,3,600,10,3073,Reservoir,Darebin,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,3,600,10,3073,Reservoir,Darebin,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,3,600,15,3020,Sunshine North,Brimbank,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,3,600,15,3020,Sunshine North,Brimbank,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,3,600,15,3020,Sunshine North,Brimbank,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,3,600,15,3020,Sunshine West,Brimbank,Western Metropolitan,2016,Between 400k to 800k
h,3,3,1,3,600,10,3060,Fawkner,Moreland,Northern Metropolitan,2016,Between 400k to 800k
h,3,3,1,3,600,15,3020,Sunshine West,Brimbank,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,3,600,10,3060,Fawkner,Moreland,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,3,600,15,3047,Jacana,Hume,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,3,600,15,3020,Albion,Brimbank,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,3,600,10,3083,Bundoora,Banyule,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,3,600,15,3021,St Albans,Brimbank,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,3,600,15,3023,Deer Park,Brimbank,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,3,600,15,3074,Thomastown,Whittlesea,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,3,600,30,3177,Doveton,Casey,South-Eastern Metropolitan,2017,Between 400k to 800k
h,3,3,1,3,600,10,3083,Bundoora,Banyule,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,3,600,15,3047,Jacana,Hume,Northern Metropolitan,2017,Between 400k to 800k
h,3,3,1,3,600,15,3021,St Albans,Brimbank,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,3,600,30,3429,Sunbury,Hume,Western Metropolitan,2017,Between 400k to 800k
h,3,3,1,3,600,15,3021,Albanvale,Brimbank,Western Metropolitan,2017,Between 400k to 800k
